SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


26162	14396,636188000004	26162	14396,620144000015	26162	0	26162	-11786,258333000005	26162	-11786,229986000006	26162	0
26164	14396,534576000006	26164	14396,620144000015	26164	0	26164	-11786,237717000011	26164	-11786,229986000006	26164	0
26166	14396,588056000008	26166	14396,620144000015	26166	0	26166	-11786,24287100001	26166	-11786,229986000006	26166	0
26168	14396,59875200002	26168	14396,620144000015	26168	0	26168	-11786,258333000005	26168	-11786,229986000006	26168	0
26170	14396,572012000019	26170	14396,620144000015	26170	0	26170	-11786,24287100001	26170	-11786,229986000006	26170	0
26172	14396,604100000026	26172	14396,620144000015	26172	0	26172	-11786,229986000006	26172	-11786,229986000006	26172	0
26174	14396,577360000025	26174	14396,620144000015	26174	0	26174	-11786,255756000013	26174	-11786,229986000006	26174	0
26176	14396,625492000021	26176	14396,620144000015	26176	0	26176	-11786,248025000008	26176	-11786,229986000006	26176	0
26178	14396,518532000016	26178	14396,620144000015	26178	0	26178	-11786,248025000008	26178	-11786,229986000006	26178	0
26180	14396,545272000018	26180	14396,620144000015	26180	0	26180	-11786,232563000012	26180	-11786,229986000006	26180	0
26182	14396,582708000031	26182	14396,620144000015	26182	0	26182	-11786,222255	26182	-11786,229986000006	26182	0
26184	14396,550620000024	26184	14396,620144000015	26184	0	26184	-11786,222255	26184	-11786,229986000006	26184	0
26186	14396,64153600001	26186	14396,620144000015	26186	0	26186	-11786,263487000004	26186	-11786,229986000006	26186	0
26188	14396,625492000021	26188	14396,620144000015	26188	0	26188	-11786,258333000005	26188	-11786,229986000006	26188	0
26190	14396,534576000006	26190	14396,620144000015	26190	0	26190	-11786,245448000002	26190	-11786,229986000006	26190	0
26192	14396,529228000029	26192	14396,620144000015	26192	0	26192	-11786,237717000011	26192	-11786,229986000006	26192	0
26194	14396,625492000021	26194	14396,620144000015	26194	0	26194	-11786,222255	26194	-11786,229986000006	26194	0
26196	14396,593404000014	26196	14396,620144000015	26196	0	26196	-11786,229986000006	26196	-11786,229986000006	26196	0
26198	14396,491792000015	26198	14396,620144000015	26198	0	26198	-11786,245448000002	26198	-11786,229986000006	26198	0
26200	14396,577360000025	26200	14396,620144000015	26200	0	26200	-11786,248025000008	26200	-11786,229986000006	26200	0
26202	14396,582708000031	26202	14396,620144000015	26202	0	26202	-11786,229986000006	26202	-11786,229986000006	26202	0
26204	14396,614796000009	26204	14396,620144000015	26204	0	26204	-11786,253179000007	26204	-11786,229986000006	26204	0
26206	14396,529228000029	26206	14396,620144000015	26206	0	26206	-11786,260910000012	26206	-11786,229986000006	26206	0
26208	14396,55596800003	26208	14396,620144000015	26208	0	26208	-11786,263487000004	26208	-11786,229986000006	26208	0
26210	14396,588056000008	26210	14396,620144000015	26210	0	26210	-11786,263487000004	26210	-11786,229986000006	26210	0
26212	14396,593404000014	26212	14396,620144000015	26212	0	26212	-11786,255756000013	26212	-11786,229986000006	26212	0
26214	14396,593404000014	26214	14396,620144000015	26214	0	26214	-11786,258333000005	26214	-11786,229986000006	26214	0
26216	14396,588056000008	26216	14396,620144000015	26216	0	26216	-11786,26606400001	26216	-11786,229986000006	26216	0
26218	14396,539924000012	26218	14396,620144000015	26218	0	26218	-11786,21452400001	26218	-11786,229986000006	26218	0
26220	14396,620144000015	26220	14396,620144000015	26220	0	26220	-11786,281526000006	26220	-11786,229986000006	26220	0
26222	14396,491792000015	26222	14396,620144000015	26222	0	26222	-11786,260910000012	26222	-11786,229986000006	26222	0
26224	14396,625492000021	26224	14396,620144000015	26224	0	26224	-11786,219678000009	26224	-11786,229986000006	26224	0
26226	14396,550620000024	26226	14396,620144000015	26226	0	26226	-11786,245448000002	26226	-11786,229986000006	26226	0
26228	14396,529228000029	26228	14396,620144000015	26228	0	26228	-11786,253179000007	26228	-11786,229986000006	26228	0
26230	14396,582708000031	26230	14396,620144000015	26230	0	26230	-11786,240294000003	26230	-11786,229986000006	26230	0
26232	14396,604100000026	26232	14396,620144000015	26232	0	26232	-11786,227409000014	26232	-11786,229986000006	26232	0
26234	14396,529228000029	26234	14396,620144000015	26234	0	26234	-11786,248025000008	26234	-11786,229986000006	26234	0
26236	14396,55596800003	26236	14396,620144000015	26236	0	26236	-11786,211947000003	26236	-11786,229986000006	26236	0
26238	14396,636188000004	26238	14396,620144000015	26238	0	26238	-11786,232563000012	26238	-11786,229986000006	26238	0
26240	14396,529228000029	26240	14396,620144000015	26240	0	26240	-11786,222255	26240	-11786,229986000006	26240	0
26242	14396,593404000014	26242	14396,620144000015	26242	0	26242	-11786,222255	26242	-11786,229986000006	26242	0
26244	14396,566664000013	26244	14396,620144000015	26244	0	26244	-11786,24287100001	26244	-11786,229986000006	26244	0
26246	14396,561316000007	26246	14396,620144000015	26246	0	26246	-11786,263487000004	26246	-11786,229986000006	26246	0
26248	14396,588056000008	26248	14396,620144000015	26248	0	26248	-11786,250602	26248	-11786,229986000006	26248	0
26250	14396,481096000032	26250	14396,620144000015	26250	0	26250	-11786,235140000004	26250	-11786,229986000006	26250	0
26252	14396,636188000004	26252	14396,620144000015	26252	0	26252	-11786,232563000012	26252	-11786,229986000006	26252	0
26254	14396,59875200002	26254	14396,620144000015	26254	0	26254	-11786,227409000014	26254	-11786,229986000006	26254	0
26256	14396,55596800003	26256	14396,620144000015	26256	0	26256	-11786,229986000006	26256	-11786,229986000006	26256	0
26258	14396,545272000018	26258	14396,620144000015	26258	0	26258	-11786,21452400001	26258	-11786,229986000006	26258	0
26260	14396,577360000025	26260	14396,620144000015	26260	0	26260	-11786,232563000012	26260	-11786,229986000006	26260	0
26262	14396,55596800003	26262	14396,620144000015	26262	0	26262	-11786,217101000002	26262	-11786,229986000006	26262	0
26264	14396,465052000014	26264	14396,620144000015	26264	0	26264	-11786,222255	26264	-11786,229986000006	26264	0
26266	14396,55596800003	26266	14396,620144000015	26266	0	26266	-11786,253179000007	26266	-11786,229986000006	26266	0
26268	14396,700364000019	26268	14396,620144000015	26268	0	26268	-11786,268641000002	26268	-11786,229986000006	26268	0
26270	14396,604100000026	26270	14396,620144000015	26270	0	26270	-11786,258333000005	26270	-11786,229986000006	26270	0
26272	14396,550620000024	26272	14396,620144000015	26272	0	26272	-11786,258333000005	26272	-11786,229986000006	26272	0
26274	14396,662928000005	26274	14396,620144000015	26274	0	26274	-11786,227409000014	26274	-11786,229986000006	26274	0
26276	14396,604100000026	26276	14396,620144000015	26276	0	26276	-11786,24287100001	26276	-11786,229986000006	26276	0
26278	14396,673624000017	26278	14396,620144000015	26278	0	26278	-11786,199062	26278	-11786,229986000006	26278	0
26280	14396,51318400001	26280	14396,620144000015	26280	0	26280	-11786,245448000002	26280	-11786,229986000006	26280	0
26282	14396,609448000032	26282	14396,620144000015	26282	0	26282	-11786,245448000002	26282	-11786,229986000006	26282	0
26284	14396,523880000023	26284	14396,620144000015	26284	0	26284	-11786,235140000004	26284	-11786,229986000006	26284	0
26286	14396,561316000007	26286	14396,620144000015	26286	0	26286	-11786,248025000008	26286	-11786,229986000006	26286	0
26288	14396,577360000025	26288	14396,620144000015	26288	0	26288	-11786,235140000004	26288	-11786,229986000006	26288	0
26290	14396,572012000019	26290	14396,620144000015	26290	0	26290	-11786,229986000006	26290	-11786,229986000006	26290	0
26292	14396,64153600001	26292	14396,620144000015	26292	0	26292	-11786,229986000006	26292	-11786,229986000006	26292	0
26294	14396,588056000008	26294	14396,620144000015	26294	0	26294	-11786,206793000005	26294	-11786,229986000006	26294	0
26296	14396,582708000031	26296	14396,620144000015	26296	0	26296	-11786,248025000008	26296	-11786,229986000006	26296	0
26298	14396,609448000032	26298	14396,620144000015	26298	0	26298	-11786,211947000003	26298	-11786,229986000006	26298	0
26300	14396,614796000009	26300	14396,620144000015	26300	0	26300	-11786,24287100001	26300	-11786,229986000006	26300	0
26302	14396,582708000031	26302	14396,620144000015	26302	0	26302	-11786,217101000002	26302	-11786,229986000006	26302	0
26304	14396,55596800003	26304	14396,620144000015	26304	0	26304	-11786,229986000006	26304	-11786,229986000006	26304	0
26306	14396,604100000026	26306	14396,620144000015	26306	0	26306	-11786,240294000003	26306	-11786,229986000006	26306	0
26308	14396,534576000006	26308	14396,620144000015	26308	0	26308	-11786,229986000006	26308	-11786,229986000006	26308	0
26310	14396,566664000013	26310	14396,620144000015	26310	0	26310	-11786,227409000014	26310	-11786,229986000006	26310	0
26312	14396,614796000009	26312	14396,620144000015	26312	0	26312	-11786,245448000002	26312	-11786,229986000006	26312	0
26314	14396,609448000032	26314	14396,620144000015	26314	0	26314	-11786,255756000013	26314	-11786,229986000006	26314	0
26316	14396,545272000018	26316	14396,620144000015	26316	0	26316	-11786,260910000012	26316	-11786,229986000006	26316	0
26318	14396,566664000013	26318	14396,620144000015	26318	0	26318	-11786,224832000007	26318	-11786,229986000006	26318	0
26320	14396,561316000007	26320	14396,620144000015	26320	0	26320	-11786,206793000005	26320	-11786,229986000006	26320	0
26322	14396,630840000027	26322	14396,620144000015	26322	0	26322	-11786,227409000014	26322	-11786,229986000006	26322	0
26324	14396,577360000025	26324	14396,620144000015	26324	0	26324	-11786,219678000009	26324	-11786,229986000006	26324	0
26326	14396,545272000018	26326	14396,620144000015	26326	0	26326	-11786,224832000007	26326	-11786,229986000006	26326	0
26328	14396,55596800003	26328	14396,620144000015	26328	0	26328	-11786,232563000012	26328	-11786,229986000006	26328	0
26330	14396,588056000008	26330	14396,620144000015	26330	0	26330	-11786,260910000012	26330	-11786,229986000006	26330	0
26332	14396,566664000013	26332	14396,620144000015	26332	0	26332	-11786,248025000008	26332	-11786,229986000006	26332	0
26334	14396,657580000028	26334	14396,620144000015	26334	0	26334	-11786,232563000012	26334	-11786,229986000006	26334	0
26336	14396,55596800003	26336	14396,620144000015	26336	0	26336	-11786,258333000005	26336	-11786,229986000006	26336	0
26338	14396,572012000019	26338	14396,620144000015	26338	0	26338	-11786,248025000008	26338	-11786,229986000006	26338	0
26340	14396,588056000008	26340	14396,620144000015	26340	0	26340	-11786,24287100001	26340	-11786,229986000006	26340	0
26342	14396,636188000004	26342	14396,620144000015	26342	0	26342	-11786,229986000006	26342	-11786,229986000006	26342	0
26344	14396,550620000024	26344	14396,620144000015	26344	0	26344	-11786,232563000012	26344	-11786,229986000006	26344	0
26346	14396,55596800003	26346	14396,620144000015	26346	0	26346	-11786,248025000008	26346	-11786,229986000006	26346	0
26348	14396,636188000004	26348	14396,620144000015	26348	0	26348	-11786,227409000014	26348	-11786,229986000006	26348	0
26350	14396,609448000032	26350	14396,620144000015	26350	0	26350	-11786,258333000005	26350	-11786,229986000006	26350	0
26352	14396,502488000027	26352	14396,620144000015	26352	0	26352	-11786,24287100001	26352	-11786,229986000006	26352	0
26354	14396,55596800003	26354	14396,620144000015	26354	0	26354	-11786,250602	26354	-11786,229986000006	26354	0
26356	14396,59875200002	26356	14396,620144000015	26356	0	26356	-11786,24287100001	26356	-11786,229986000006	26356	0
26358	14396,630840000027	26358	14396,620144000015	26358	0	26358	-11786,237717000011	26358	-11786,229986000006	26358	0
26360	14396,47040000002	26360	14396,620144000015	26360	0	26360	-11786,235140000004	26360	-11786,229986000006	26360	0
26362	14396,614796000009	26362	14396,620144000015	26362	0	26362	-11786,232563000012	26362	-11786,229986000006	26362	0
26364	14396,604100000026	26364	14396,620144000015	26364	0	26364	-11786,271218000009	26364	-11786,229986000006	26364	0
26366	14396,47040000002	26366	14396,620144000015	26366	0	26366	-11786,222255	26366	-11786,229986000006	26366	0
26368	14396,604100000026	26368	14396,620144000015	26368	0	26368	-11786,232563000012	26368	-11786,229986000006	26368	0
26370	14396,497140000021	26370	14396,620144000015	26370	0	26370	-11786,211947000003	26370	-11786,229986000006	26370	0
26372	14396,545272000018	26372	14396,620144000015	26372	0	26372	-11786,211947000003	26372	-11786,229986000006	26372	0
26374	14396,523880000023	26374	14396,620144000015	26374	0	26374	-11786,227409000014	26374	-11786,229986000006	26374	0
26376	14396,566664000013	26376	14396,620144000015	26376	0	26376	-11786,235140000004	26376	-11786,229986000006	26376	0
26378	14396,566664000013	26378	14396,620144000015	26378	0	26378	-11786,196485000008	26378	-11786,229986000006	26378	0
26380	14396,561316000007	26380	14396,620144000015	26380	0	26380	-11786,263487000004	26380	-11786,229986000006	26380	0
26382	14396,588056000008	26382	14396,620144000015	26382	0	26382	-11786,237717000011	26382	-11786,229986000006	26382	0
26384	14396,609448000032	26384	14396,620144000015	26384	0	26384	-11786,26606400001	26384	-11786,229986000006	26384	0
26386	14396,550620000024	26386	14396,620144000015	26386	0	26386	-11786,229986000006	26386	-11786,229986000006	26386	0
26388	14396,577360000025	26388	14396,620144000015	26388	0	26388	-11786,237717000011	26388	-11786,229986000006	26388	0
26390	14396,55596800003	26390	14396,620144000015	26390	0	26390	-11786,229986000006	26390	-11786,229986000006	26390	0
26392	14396,625492000021	26392	14396,620144000015	26392	0	26392	-11786,232563000012	26392	-11786,229986000006	26392	0
26394	14396,486444000009	26394	14396,620144000015	26394	0	26394	-11786,232563000012	26394	-11786,229986000006	26394	0
26396	14396,588056000008	26396	14396,620144000015	26396	0	26396	-11786,248025000008	26396	-11786,229986000006	26396	0
26398	14396,55596800003	26398	14396,620144000015	26398	0	26398	-11786,253179000007	26398	-11786,229986000006	26398	0
26400	14396,550620000024	26400	14396,620144000015	26400	0	26400	-11786,248025000008	26400	-11786,229986000006	26400	0
26402	14396,572012000019	26402	14396,620144000015	26402	0	26402	-11786,227409000014	26402	-11786,229986000006	26402	0
26404	14396,59875200002	26404	14396,620144000015	26404	0	26404	-11786,235140000004	26404	-11786,229986000006	26404	0
26406	14396,684320000029	26406	14396,620144000015	26406	0	26406	-11786,235140000004	26406	-11786,229986000006	26406	0
26408	14396,55596800003	26408	14396,620144000015	26408	0	26408	-11786,227409000014	26408	-11786,229986000006	26408	0
26410	14396,518532000016	26410	14396,620144000015	26410	0	26410	-11786,211947000003	26410	-11786,229986000006	26410	0
26412	14396,523880000023	26412	14396,620144000015	26412	0	26412	-11786,258333000005	26412	-11786,229986000006	26412	0
26414	14396,572012000019	26414	14396,620144000015	26414	0	26414	-11786,219678000009	26414	-11786,229986000006	26414	0
26416	14396,550620000024	26416	14396,620144000015	26416	0	26416	-11786,219678000009	26416	-11786,229986000006	26416	0
26418	14396,657580000028	26418	14396,620144000015	26418	0	26418	-11786,232563000012	26418	-11786,229986000006	26418	0
26420	14396,64153600001	26420	14396,620144000015	26420	0	26420	-11786,245448000002	26420	-11786,229986000006	26420	0
26422	14396,620144000015	26422	14396,620144000015	26422	0	26422	-11786,255756000013	26422	-11786,229986000006	26422	0
26424	14396,523880000023	26424	14396,620144000015	26424	0	26424	-11786,211947000003	26424	-11786,229986000006	26424	0
26426	14396,577360000025	26426	14396,620144000015	26426	0	26426	-11786,24287100001	26426	-11786,229986000006	26426	0
26428	14396,588056000008	26428	14396,620144000015	26428	0	26428	-11786,276372000008	26428	-11786,229986000006	26428	0
26430	14396,604100000026	26430	14396,620144000015	26430	0	26430	-11786,229986000006	26430	-11786,229986000006	26430	0
26432	14396,604100000026	26432	14396,620144000015	26432	0	26432	-11786,224832000007	26432	-11786,229986000006	26432	0
26434	14396,59875200002	26434	14396,620144000015	26434	0	26434	-11786,273795000001	26434	-11786,229986000006	26434	0
26436	14396,582708000031	26436	14396,620144000015	26436	0	26436	-11786,253179000007	26436	-11786,229986000006	26436	0
26438	14396,614796000009	26438	14396,620144000015	26438	0	26438	-11786,227409000014	26438	-11786,229986000006	26438	0
26440	14396,572012000019	26440	14396,620144000015	26440	0	26440	-11786,21452400001	26440	-11786,229986000006	26440	0
26442	14396,609448000032	26442	14396,620144000015	26442	0	26442	-11786,268641000002	26442	-11786,229986000006	26442	0
26444	14396,486444000009	26444	14396,620144000015	26444	0	26444	-11786,235140000004	26444	-11786,229986000006	26444	0
26446	14396,593404000014	26446	14396,620144000015	26446	0	26446	-11786,227409000014	26446	-11786,229986000006	26446	0
26448	14396,620144000015	26448	14396,620144000015	26448	0	26448	-11786,248025000008	26448	-11786,229986000006	26448	0
26450	14396,539924000012	26450	14396,620144000015	26450	0	26450	-11786,232563000012	26450	-11786,229986000006	26450	0
26452	14396,523880000023	26452	14396,620144000015	26452	0	26452	-11786,229986000006	26452	-11786,229986000006	26452	0
26454	14396,593404000014	26454	14396,620144000015	26454	0	26454	-11786,250602	26454	-11786,229986000006	26454	0
26456	14396,625492000021	26456	14396,620144000015	26456	0	26456	-11786,248025000008	26456	-11786,229986000006	26456	0
26458	14396,502488000027	26458	14396,620144000015	26458	0	26458	-11786,245448000002	26458	-11786,229986000006	26458	0
26460	14396,646884000016	26460	14396,620144000015	26460	0	26460	-11786,219678000009	26460	-11786,229986000006	26460	0
26462	14396,561316000007	26462	14396,620144000015	26462	0	26462	-11786,273795000001	26462	-11786,229986000006	26462	0
26464	14396,497140000021	26464	14396,620144000015	26464	0	26464	-11786,250602	26464	-11786,229986000006	26464	0
26466	14396,588056000008	26466	14396,620144000015	26466	0	26466	-11786,240294000003	26466	-11786,229986000006	26466	0
26468	14396,582708000031	26468	14396,620144000015	26468	0	26468	-11786,222255	26468	-11786,229986000006	26468	0
26470	14396,59875200002	26470	14396,620144000015	26470	0	26470	-11786,289257000011	26470	-11786,229986000006	26470	0
26472	14396,55596800003	26472	14396,620144000015	26472	0	26472	-11786,240294000003	26472	-11786,229986000006	26472	0
26474	14396,550620000024	26474	14396,620144000015	26474	0	26474	-11786,245448000002	26474	-11786,229986000006	26474	0
26476	14396,518532000016	26476	14396,620144000015	26476	0	26476	-11786,268641000002	26476	-11786,229986000006	26476	0
26478	14396,523880000023	26478	14396,620144000015	26478	0	26478	-11786,235140000004	26478	-11786,229986000006	26478	0
26480	14396,614796000009	26480	14396,620144000015	26480	0	26480	-11786,248025000008	26480	-11786,229986000006	26480	0
26482	14396,518532000016	26482	14396,620144000015	26482	0	26482	-11786,219678000009	26482	-11786,229986000006	26482	0
26484	14396,534576000006	26484	14396,620144000015	26484	0	26484	-11786,263487000004	26484	-11786,229986000006	26484	0
26486	14396,59875200002	26486	14396,620144000015	26486	0	26486	-11786,232563000012	26486	-11786,229986000006	26486	0
26488	14396,625492000021	26488	14396,620144000015	26488	0	26488	-11786,24287100001	26488	-11786,229986000006	26488	0
26490	14396,572012000019	26490	14396,620144000015	26490	0	26490	-11786,240294000003	26490	-11786,229986000006	26490	0
26492	14396,64153600001	26492	14396,620144000015	26492	0	26492	-11786,229986000006	26492	-11786,229986000006	26492	0
26494	14396,604100000026	26494	14396,620144000015	26494	0	26494	-11786,258333000005	26494	-11786,229986000006	26494	0
26496	14396,572012000019	26496	14396,620144000015	26496	0	26496	-11786,255756000013	26496	-11786,229986000006	26496	0
26498	14396,534576000006	26498	14396,620144000015	26498	0	26498	-11786,204216000013	26498	-11786,229986000006	26498	0
26500	14396,636188000004	26500	14396,620144000015	26500	0	26500	-11786,217101000002	26500	-11786,229986000006	26500	0
26502	14396,539924000012	26502	14396,620144000015	26502	0	26502	-11786,258333000005	26502	-11786,229986000006	26502	0
26504	14396,59875200002	26504	14396,620144000015	26504	0	26504	-11786,237717000011	26504	-11786,229986000006	26504	0
26506	14396,566664000013	26506	14396,620144000015	26506	0	26506	-11786,237717000011	26506	-11786,229986000006	26506	0
26508	14396,545272000018	26508	14396,620144000015	26508	0	26508	-11786,235140000004	26508	-11786,229986000006	26508	0
26510	14396,577360000025	26510	14396,620144000015	26510	0	26510	-11786,237717000011	26510	-11786,229986000006	26510	0
26512	14396,636188000004	26512	14396,620144000015	26512	0	26512	-11786,248025000008	26512	-11786,229986000006	26512	0
26514	14396,593404000014	26514	14396,620144000015	26514	0	26514	-11786,237717000011	26514	-11786,229986000006	26514	0
26516	14396,625492000021	26516	14396,620144000015	26516	0	26516	-11786,211947000003	26516	-11786,229986000006	26516	0
26518	14396,588056000008	26518	14396,620144000015	26518	0	26518	-11786,211947000003	26518	-11786,229986000006	26518	0
26520	14396,572012000019	26520	14396,620144000015	26520	0	26520	-11786,222255	26520	-11786,229986000006	26520	0
26522	14396,534576000006	26522	14396,620144000015	26522	0	26522	-11786,240294000003	26522	-11786,229986000006	26522	0
26524	14396,620144000015	26524	14396,620144000015	26524	0	26524	-11786,217101000002	26524	-11786,229986000006	26524	0
26526	14396,614796000009	26526	14396,620144000015	26526	0	26526	-11786,227409000014	26526	-11786,229986000006	26526	0
26528	14396,518532000016	26528	14396,620144000015	26528	0	26528	-11786,21452400001	26528	-11786,229986000006	26528	0
26530	14396,572012000019	26530	14396,620144000015	26530	0	26530	-11786,232563000012	26530	-11786,229986000006	26530	0
26532	14396,534576000006	26532	14396,620144000015	26532	0	26532	-11786,253179000007	26532	-11786,229986000006	26532	0
26534	14396,588056000008	26534	14396,620144000015	26534	0	26534	-11786,245448000002	26534	-11786,229986000006	26534	0
26536	14396,529228000029	26536	14396,620144000015	26536	0	26536	-11786,224832000007	26536	-11786,229986000006	26536	0
26538	14396,561316000007	26538	14396,620144000015	26538	0	26538	-11786,232563000012	26538	-11786,229986000006	26538	0
26540	14396,572012000019	26540	14396,620144000015	26540	0	26540	-11786,229986000006	26540	-11786,229986000006	26540	0
26542	14396,577360000025	26542	14396,620144000015	26542	0	26542	-11786,248025000008	26542	-11786,229986000006	26542	0
26544	14396,588056000008	26544	14396,620144000015	26544	0	26544	-11786,206793000005	26544	-11786,229986000006	26544	0
26546	14396,550620000024	26546	14396,620144000015	26546	0	26546	-11786,235140000004	26546	-11786,229986000006	26546	0
26548	14396,518532000016	26548	14396,620144000015	26548	0	26548	-11786,271218000009	26548	-11786,229986000006	26548	0
26550	14396,561316000007	26550	14396,620144000015	26550	0	26550	-11786,245448000002	26550	-11786,229986000006	26550	0
26552	14396,572012000019	26552	14396,620144000015	26552	0	26552	-11786,248025000008	26552	-11786,229986000006	26552	0
26554	14396,561316000007	26554	14396,620144000015	26554	0	26554	-11786,250602	26554	-11786,229986000006	26554	0
26556	14396,534576000006	26556	14396,620144000015	26556	0	26556	-11786,235140000004	26556	-11786,229986000006	26556	0
26558	14396,652232000022	26558	14396,620144000015	26558	0	26558	-11786,206793000005	26558	-11786,229986000006	26558	0
26560	14396,588056000008	26560	14396,620144000015	26560	0	26560	-11786,255756000013	26560	-11786,229986000006	26560	0
26562	14396,59875200002	26562	14396,620144000015	26562	0	26562	-11786,240294000003	26562	-11786,229986000006	26562	0
26564	14396,646884000016	26564	14396,620144000015	26564	0	26564	-11786,229986000006	26564	-11786,229986000006	26564	0
26566	14396,529228000029	26566	14396,620144000015	26566	0	26566	-11786,217101000002	26566	-11786,229986000006	26566	0
26568	14396,545272000018	26568	14396,620144000015	26568	0	26568	-11786,229986000006	26568	-11786,229986000006	26568	0
26570	14396,561316000007	26570	14396,620144000015	26570	0	26570	-11786,229986000006	26570	-11786,229986000006	26570	0
26572	14396,561316000007	26572	14396,620144000015	26572	0	26572	-11786,255756000013	26572	-11786,229986000006	26572	0
26574	14396,539924000012	26574	14396,620144000015	26574	0	26574	-11786,263487000004	26574	-11786,229986000006	26574	0
26576	14396,534576000006	26576	14396,620144000015	26576	0	26576	-11786,258333000005	26576	-11786,229986000006	26576	0
26578	14396,539924000012	26578	14396,620144000015	26578	0	26578	-11786,260910000012	26578	-11786,229986000006	26578	0
26580	14396,604100000026	26580	14396,620144000015	26580	0	26580	-11786,235140000004	26580	-11786,229986000006	26580	0
26582	14396,518532000016	26582	14396,620144000015	26582	0	26582	-11786,232563000012	26582	-11786,229986000006	26582	0
26584	14396,502488000027	26584	14396,620144000015	26584	0	26584	-11786,24287100001	26584	-11786,229986000006	26584	0
26586	14396,636188000004	26586	14396,620144000015	26586	0	26586	-11786,24287100001	26586	-11786,229986000006	26586	0
26588	14396,486444000009	26588	14396,620144000015	26588	0	26588	-11786,240294000003	26588	-11786,229986000006	26588	0
26590	14396,593404000014	26590	14396,620144000015	26590	0	26590	-11786,250602	26590	-11786,229986000006	26590	0
26592	14396,481096000032	26592	14396,620144000015	26592	0	26592	-11786,229986000006	26592	-11786,229986000006	26592	0
26594	14396,588056000008	26594	14396,620144000015	26594	0	26594	-11786,258333000005	26594	-11786,229986000006	26594	0
26596	14396,614796000009	26596	14396,620144000015	26596	0	26596	-11786,273795000001	26596	-11786,229986000006	26596	0
26598	14396,588056000008	26598	14396,620144000015	26598	0	26598	-11786,24287100001	26598	-11786,229986000006	26598	0
26600	14396,523880000023	26600	14396,620144000015	26600	0	26600	-11786,237717000011	26600	-11786,229986000006	26600	0
26602	14396,55596800003	26602	14396,620144000015	26602	0	26602	-11786,258333000005	26602	-11786,229986000006	26602	0
26604	14396,593404000014	26604	14396,620144000015	26604	0	26604	-11786,260910000012	26604	-11786,229986000006	26604	0
26606	14396,588056000008	26606	14396,620144000015	26606	0	26606	-11786,235140000004	26606	-11786,229986000006	26606	0
26608	14396,545272000018	26608	14396,620144000015	26608	0	26608	-11786,253179000007	26608	-11786,229986000006	26608	0
26610	14396,545272000018	26610	14396,620144000015	26610	0	26610	-11786,258333000005	26610	-11786,229986000006	26610	0
26612	14396,55596800003	26612	14396,620144000015	26612	0	26612	-11786,26606400001	26612	-11786,229986000006	26612	0
26614	14396,51318400001	26614	14396,620144000015	26614	0	26614	-11786,229986000006	26614	-11786,229986000006	26614	0
26616	14396,486444000009	26616	14396,620144000015	26616	0	26616	-11786,237717000011	26616	-11786,229986000006	26616	0
26618	14396,572012000019	26618	14396,620144000015	26618	0	26618	-11786,229986000006	26618	-11786,229986000006	26618	0
26620	14396,545272000018	26620	14396,620144000015	26620	0	26620	-11786,258333000005	26620	-11786,229986000006	26620	0
26622	14396,55596800003	26622	14396,620144000015	26622	0	26622	-11786,255756000013	26622	-11786,229986000006	26622	0
26624	14396,604100000026	26624	14396,620144000015	26624	0	26624	-11786,263487000004	26624	-11786,229986000006	26624	0
26626	14396,545272000018	26626	14396,620144000015	26626	0	26626	-11786,271218000009	26626	-11786,229986000006	26626	0
26628	14396,673624000017	26628	14396,620144000015	26628	0	26628	-11786,204216000013	26628	-11786,229986000006	26628	0
26630	14396,689668000006	26630	14396,620144000015	26630	0	26630	-11786,229986000006	26630	-11786,229986000006	26630	0
26632	14396,582708000031	26632	14396,620144000015	26632	0	26632	-11786,235140000004	26632	-11786,229986000006	26632	0
26634	14396,55596800003	26634	14396,620144000015	26634	0	26634	-11786,204216000013	26634	-11786,229986000006	26634	0
26636	14396,59875200002	26636	14396,620144000015	26636	0	26636	-11786,250602	26636	-11786,229986000006	26636	0
26638	14396,534576000006	26638	14396,620144000015	26638	0	26638	-11786,248025000008	26638	-11786,229986000006	26638	0
