Name	ActPos(2)	Name	SetPos(2)	Name	PosDiff(2)	Name	ActPos(5)	Name	SetPos(5)	Name	PosDiff(5)
SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16643	IndexGroup	16643	IndexGroup	16643	IndexGroup	16646	IndexGroup	16646	IndexGroup	16646
IndexOffset	65538	IndexOffset	10	IndexOffset	131087	IndexOffset	65538	IndexOffset	10	IndexOffset	131087
SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


11862	14396,566664000013	11862	14396,625492000021	11862	0,058828000008361414	11862	-11786,222255	11862	-11786,21452400001	11862	0,00773099999059923
11864	14396,657580000028	11864	14396,625492000021	11864	-0,032088000007206574	11864	-11786,24287100001	11864	-11786,21452400001	11864	0,028346999999484979
11866	14396,539924000012	11866	14396,625492000021	11866	0,085568000009516254	11866	-11786,199062	11866	-11786,21452400001	11866	-0,01546200001030229
11868	14396,646884000016	11868	14396,625492000021	11868	-0,021391999995103106	11868	-11786,245448000002	11868	-11786,21452400001	11868	0,03092399999150075
11870	14396,614796000009	11870	14396,625492000021	11870	0,010696000012103468	11870	-11786,209370000011	11870	-11786,21452400001	11870	-0,0051539999985834584
11872	14396,64153600001	11872	14396,625492000021	11872	-0,016043999989051372	11872	-11786,222255	11872	-11786,21452400001	11872	0,00773099999059923
11874	14396,657580000028	11874	14396,625492000021	11874	-0,032088000007206574	11874	-11786,222255	11874	-11786,21452400001	11874	0,00773099999059923
11876	14396,625492000021	11876	14396,625492000021	11876	0	11876	-11786,229986000006	11876	-11786,21452400001	11876	0,015461999995750375
11878	14396,689668000006	11878	14396,625492000021	11878	-0,064175999985309318	11878	-11786,178446000005	11878	-11786,21452400001	11878	-0,036078000004636124
11880	14396,604100000026	11880	14396,625492000021	11880	0,021391999995103106	11880	-11786,204216000013	11880	-11786,21452400001	11880	-0,010307999997166917
11882	14396,689668000006	11882	14396,625492000021	11882	-0,064175999985309318	11882	-11786,229986000006	11882	-11786,21452400001	11882	0,015461999995750375
11884	14396,705712000025	11884	14396,625492000021	11884	-0,08022000000346452	11884	-11786,211947000003	11884	-11786,21452400001	11884	-0,0025770000065676868
11886	14396,673624000017	11886	14396,625492000021	11886	-0,048131999996257946	11886	-11786,204216000013	11886	-11786,21452400001	11886	-0,010307999997166917
11888	14396,604100000026	11888	14396,625492000021	11888	0,021391999995103106	11888	-11786,253179000007	11888	-11786,21452400001	11888	0,038654999996651895
11890	14396,620144000015	11890	14396,625492000021	11890	0,0053480000060517341	11890	-11786,206793000005	11890	-11786,21452400001	11890	-0,0077310000051511452
11892	14396,743148000009	11892	14396,625492000021	11892	-0,117655999987619	11892	-11786,201639000006	11892	-11786,21452400001	11892	-0,012885000003734604
11894	14396,636188000004	11894	14396,625492000021	11894	-0,010695999982999638	11894	-11786,222255	11894	-11786,21452400001	11894	0,00773099999059923
11896	14396,59875200002	11896	14396,625492000021	11896	0,02674000000115484	11896	-11786,21452400001	11896	-11786,21452400001	11896	0
11898	14396,662928000005	11898	14396,625492000021	11898	-0,037435999984154478	11898	-11786,235140000004	11898	-11786,21452400001	11898	0,020615999994333833
11900	14396,620144000015	11900	14396,625492000021	11900	0,0053480000060517341	11900	-11786,21452400001	11900	-11786,21452400001	11900	0
11902	14396,646884000016	11902	14396,625492000021	11902	-0,021391999995103106	11902	-11786,191331000009	11902	-11786,21452400001	11902	-0,02319300000090152
11904	14396,673624000017	11904	14396,625492000021	11904	-0,048131999996257946	11904	-11786,150099000006	11904	-11786,21452400001	11904	-0,0644250000041211
11906	14396,64153600001	11906	14396,625492000021	11906	-0,016043999989051372	11906	-11786,229986000006	11906	-11786,21452400001	11906	0,015461999995750375
11908	14396,572012000019	11908	14396,625492000021	11908	0,05348000000230968	11908	-11786,232563000012	11908	-11786,21452400001	11908	0,018039000002318062
11910	14396,652232000022	11910	14396,625492000021	11910	-0,02674000000115484	11910	-11786,209370000011	11910	-11786,21452400001	11910	-0,0051539999985834584
11912	14396,582708000031	11912	14396,625492000021	11912	0,042783999990206212	11912	-11786,196485000008	11912	-11786,21452400001	11912	-0,018039000002318062
11914	14396,582708000031	11914	14396,625492000021	11914	0,042783999990206212	11914	-11786,193908000001	11914	-11786,21452400001	11914	-0,020616000008885749
11916	14396,588056000008	11916	14396,625492000021	11916	0,037436000013258308	11916	-11786,224832000007	11916	-11786,21452400001	11916	0,010307999997166917
11918	14396,604100000026	11918	14396,625492000021	11918	0,021391999995103106	11918	-11786,188754000003	11918	-11786,21452400001	11918	-0,025770000007469207
11920	14396,630840000027	11920	14396,625492000021	11920	-0,0053480000060517341	11920	-11786,219678000009	11920	-11786,21452400001	11920	0,0051539999985834584
11922	14396,593404000014	11922	14396,625492000021	11922	0,032088000007206574	11922	-11786,209370000011	11922	-11786,21452400001	11922	-0,0051539999985834584
11924	14396,59875200002	11924	14396,625492000021	11924	0,02674000000115484	11924	-11786,193908000001	11924	-11786,21452400001	11924	-0,020616000008885749
11926	14396,561316000007	11926	14396,625492000021	11926	0,064176000014413148	11926	-11786,240294000003	11926	-11786,21452400001	11926	0,025769999992917292
11928	14396,539924000012	11928	14396,625492000021	11928	0,085568000009516254	11928	-11786,217101000002	11928	-11786,21452400001	11928	0,0025769999920157716
11930	14396,662928000005	11930	14396,625492000021	11930	-0,037435999984154478	11930	-11786,209370000011	11930	-11786,21452400001	11930	-0,0051539999985834584
11932	14396,636188000004	11932	14396,625492000021	11932	-0,010695999982999638	11932	-11786,204216000013	11932	-11786,21452400001	11932	-0,010307999997166917
11934	14396,59875200002	11934	14396,625492000021	11934	0,02674000000115484	11934	-11786,219678000009	11934	-11786,21452400001	11934	0,0051539999985834584
11936	14396,561316000007	11936	14396,625492000021	11936	0,064176000014413148	11936	-11786,199062	11936	-11786,21452400001	11936	-0,01546200001030229
11938	14396,636188000004	11938	14396,625492000021	11938	-0,010695999982999638	11938	-11786,199062	11938	-11786,21452400001	11938	-0,01546200001030229
11940	14396,64153600001	11940	14396,625492000021	11940	-0,016043999989051372	11940	-11786,224832000007	11940	-11786,21452400001	11940	0,010307999997166917
11942	14396,673624000017	11942	14396,625492000021	11942	-0,048131999996257946	11942	-11786,222255	11942	-11786,21452400001	11942	0,00773099999059923
11944	14396,593404000014	11944	14396,625492000021	11944	0,032088000007206574	11944	-11786,235140000004	11944	-11786,21452400001	11944	0,020615999994333833
11946	14396,59875200002	11946	14396,625492000021	11946	0,02674000000115484	11946	-11786,175869000013	11946	-11786,21452400001	11946	-0,038654999996651895
11948	14396,566664000013	11948	14396,625492000021	11948	0,058828000008361414	11948	-11786,222255	11948	-11786,21452400001	11948	0,00773099999059923
11950	14396,507836000004	11950	14396,625492000021	11950	0,11765600001672283	11950	-11786,222255	11950	-11786,21452400001	11950	0,00773099999059923
11952	14396,630840000027	11952	14396,625492000021	11952	-0,0053480000060517341	11952	-11786,178446000005	11952	-11786,21452400001	11952	-0,036078000004636124
11954	14396,652232000022	11954	14396,625492000021	11954	-0,02674000000115484	11954	-11786,237717000011	11954	-11786,21452400001	11954	0,02319300000090152
11956	14396,684320000029	11956	14396,625492000021	11956	-0,058828000008361414	11956	-11786,204216000013	11956	-11786,21452400001	11956	-0,010307999997166917
11958	14396,604100000026	11958	14396,625492000021	11958	0,021391999995103106	11958	-11786,235140000004	11958	-11786,21452400001	11958	0,020615999994333833
11960	14396,646884000016	11960	14396,625492000021	11960	-0,021391999995103106	11960	-11786,191331000009	11960	-11786,21452400001	11960	-0,02319300000090152
11962	14396,59875200002	11962	14396,625492000021	11962	0,02674000000115484	11962	-11786,209370000011	11962	-11786,21452400001	11962	-0,0051539999985834584
11964	14396,604100000026	11964	14396,625492000021	11964	0,021391999995103106	11964	-11786,224832000007	11964	-11786,21452400001	11964	0,010307999997166917
11966	14396,630840000027	11966	14396,625492000021	11966	-0,0053480000060517341	11966	-11786,227409000014	11966	-11786,21452400001	11966	0,012885000003734604
11968	14396,630840000027	11968	14396,625492000021	11968	-0,0053480000060517341	11968	-11786,196485000008	11968	-11786,21452400001	11968	-0,018039000002318062
11970	14396,550620000024	11970	14396,625492000021	11970	0,074871999997412786	11970	-11786,21452400001	11970	-11786,21452400001	11970	0
11972	14396,646884000016	11972	14396,625492000021	11972	-0,021391999995103106	11972	-11786,178446000005	11972	-11786,21452400001	11972	-0,036078000004636124
11974	14396,593404000014	11974	14396,625492000021	11974	0,032088000007206574	11974	-11786,227409000014	11974	-11786,21452400001	11974	0,012885000003734604
11976	14396,636188000004	11976	14396,625492000021	11976	-0,010695999982999638	11976	-11786,193908000001	11976	-11786,21452400001	11976	-0,020616000008885749
11978	14396,539924000012	11978	14396,625492000021	11978	0,085568000009516254	11978	-11786,206793000005	11978	-11786,21452400001	11978	-0,0077310000051511452
11980	14396,705712000025	11980	14396,625492000021	11980	-0,08022000000346452	11980	-11786,229986000006	11980	-11786,21452400001	11980	0,015461999995750375
11982	14396,588056000008	11982	14396,625492000021	11982	0,037436000013258308	11982	-11786,206793000005	11982	-11786,21452400001	11982	-0,0077310000051511452
11984	14396,684320000029	11984	14396,625492000021	11984	-0,058828000008361414	11984	-11786,196485000008	11984	-11786,21452400001	11984	-0,018039000002318062
11986	14396,64153600001	11986	14396,625492000021	11986	-0,016043999989051372	11986	-11786,199062	11986	-11786,21452400001	11986	-0,01546200001030229
11988	14396,625492000021	11988	14396,625492000021	11988	0	11988	-11786,217101000002	11988	-11786,21452400001	11988	0,0025769999920157716
11990	14396,662928000005	11990	14396,625492000021	11990	-0,037435999984154478	11990	-11786,211947000003	11990	-11786,21452400001	11990	-0,0025770000065676868
11992	14396,695016000012	11992	14396,625492000021	11992	-0,069523999991361052	11992	-11786,237717000011	11992	-11786,21452400001	11992	0,02319300000090152
11994	14396,657580000028	11994	14396,625492000021	11994	-0,032088000007206574	11994	-11786,24287100001	11994	-11786,21452400001	11994	0,028346999999484979
11996	14396,604100000026	11996	14396,625492000021	11996	0,021391999995103106	11996	-11786,250602	11996	-11786,21452400001	11996	0,036077999990084209
11998	14396,620144000015	11998	14396,625492000021	11998	0,0053480000060517341	11998	-11786,186177000011	11998	-11786,21452400001	11998	-0,028346999999484979
12000	14396,64153600001	12000	14396,625492000021	12000	-0,016043999989051372	12000	-11786,21452400001	12000	-11786,21452400001	12000	0
12002	14396,55596800003	12002	14396,625492000021	12002	0,069523999991361052	12002	-11786,204216000013	12002	-11786,21452400001	12002	-0,010307999997166917
12004	14396,523880000023	12004	14396,625492000021	12004	0,10161199999856763	12004	-11786,204216000013	12004	-11786,21452400001	12004	-0,010307999997166917
12006	14396,700364000019	12006	14396,625492000021	12006	-0,074871999997412786	12006	-11786,209370000011	12006	-11786,21452400001	12006	-0,0051539999985834584
12008	14396,604100000026	12008	14396,625492000021	12008	0,021391999995103106	12008	-11786,209370000011	12008	-11786,21452400001	12008	-0,0051539999985834584
12010	14396,534576000006	12010	14396,625492000021	12010	0,090916000015567988	12010	-11786,204216000013	12010	-11786,21452400001	12010	-0,010307999997166917
12012	14396,593404000014	12012	14396,625492000021	12012	0,032088000007206574	12012	-11786,191331000009	12012	-11786,21452400001	12012	-0,02319300000090152
12014	14396,662928000005	12014	14396,625492000021	12014	-0,037435999984154478	12014	-11786,217101000002	12014	-11786,21452400001	12014	0,0025769999920157716
12016	14396,64153600001	12016	14396,625492000021	12016	-0,016043999989051372	12016	-11786,211947000003	12016	-11786,21452400001	12016	-0,0025770000065676868
12018	14396,588056000008	12018	14396,625492000021	12018	0,037436000013258308	12018	-11786,204216000013	12018	-11786,21452400001	12018	-0,010307999997166917
12020	14396,566664000013	12020	14396,625492000021	12020	0,058828000008361414	12020	-11786,219678000009	12020	-11786,21452400001	12020	0,0051539999985834584
12022	14396,636188000004	12022	14396,625492000021	12022	-0,010695999982999638	12022	-11786,222255	12022	-11786,21452400001	12022	0,00773099999059923
12024	14396,593404000014	12024	14396,625492000021	12024	0,032088000007206574	12024	-11786,209370000011	12024	-11786,21452400001	12024	-0,0051539999985834584
12026	14396,689668000006	12026	14396,625492000021	12026	-0,064175999985309318	12026	-11786,181023000012	12026	-11786,21452400001	12026	-0,033500999998068437
12028	14396,609448000032	12028	14396,625492000021	12028	0,016043999989051372	12028	-11786,227409000014	12028	-11786,21452400001	12028	0,012885000003734604
12030	14396,561316000007	12030	14396,625492000021	12030	0,064176000014413148	12030	-11786,211947000003	12030	-11786,21452400001	12030	-0,0025770000065676868
12032	14396,673624000017	12032	14396,625492000021	12032	-0,048131999996257946	12032	-11786,224832000007	12032	-11786,21452400001	12032	0,010307999997166917
12034	14396,625492000021	12034	14396,625492000021	12034	0	12034	-11786,240294000003	12034	-11786,21452400001	12034	0,025769999992917292
12036	14396,636188000004	12036	14396,625492000021	12036	-0,010695999982999638	12036	-11786,21452400001	12036	-11786,21452400001	12036	0
12038	14396,59875200002	12038	14396,625492000021	12038	0,02674000000115484	12038	-11786,196485000008	12038	-11786,21452400001	12038	-0,018039000002318062
12040	14396,582708000031	12040	14396,625492000021	12040	0,042783999990206212	12040	-11786,206793000005	12040	-11786,21452400001	12040	-0,0077310000051511452
12042	14396,673624000017	12042	14396,625492000021	12042	-0,048131999996257946	12042	-11786,227409000014	12042	-11786,21452400001	12042	0,012885000003734604
12044	14396,625492000021	12044	14396,625492000021	12044	0	12044	-11786,196485000008	12044	-11786,21452400001	12044	-0,018039000002318062
12046	14396,539924000012	12046	14396,625492000021	12046	0,085568000009516254	12046	-11786,211947000003	12046	-11786,21452400001	12046	-0,0025770000065676868
12048	14396,662928000005	12048	14396,625492000021	12048	-0,037435999984154478	12048	-11786,209370000011	12048	-11786,21452400001	12048	-0,0051539999985834584
12050	14396,732452000026	12050	14396,625492000021	12050	-0,10696000000461936	12050	-11786,206793000005	12050	-11786,21452400001	12050	-0,0077310000051511452
12052	14396,684320000029	12052	14396,625492000021	12052	-0,058828000008361414	12052	-11786,178446000005	12052	-11786,21452400001	12052	-0,036078000004636124
12054	14396,625492000021	12054	14396,625492000021	12054	0	12054	-11786,196485000008	12054	-11786,21452400001	12054	-0,018039000002318062
12056	14396,582708000031	12056	14396,625492000021	12056	0,042783999990206212	12056	-11786,227409000014	12056	-11786,21452400001	12056	0,012885000003734604
12058	14396,572012000019	12058	14396,625492000021	12058	0,05348000000230968	12058	-11786,186177000011	12058	-11786,21452400001	12058	-0,028346999999484979
12060	14396,609448000032	12060	14396,625492000021	12060	0,016043999989051372	12060	-11786,222255	12060	-11786,21452400001	12060	0,00773099999059923
12062	14396,566664000013	12062	14396,625492000021	12062	0,058828000008361414	12062	-11786,232563000012	12062	-11786,21452400001	12062	0,018039000002318062
12064	14396,614796000009	12064	14396,625492000021	12064	0,010696000012103468	12064	-11786,211947000003	12064	-11786,21452400001	12064	-0,0025770000065676868
12066	14396,630840000027	12066	14396,625492000021	12066	-0,0053480000060517341	12066	-11786,222255	12066	-11786,21452400001	12066	0,00773099999059923
12068	14396,566664000013	12068	14396,625492000021	12068	0,058828000008361414	12068	-11786,222255	12068	-11786,21452400001	12068	0,00773099999059923
12070	14396,64153600001	12070	14396,625492000021	12070	-0,016043999989051372	12070	-11786,219678000009	12070	-11786,21452400001	12070	0,0051539999985834584
12072	14396,566664000013	12072	14396,625492000021	12072	0,058828000008361414	12072	-11786,204216000013	12072	-11786,21452400001	12072	-0,010307999997166917
12074	14396,620144000015	12074	14396,625492000021	12074	0,0053480000060517341	12074	-11786,232563000012	12074	-11786,21452400001	12074	0,018039000002318062
12076	14396,689668000006	12076	14396,625492000021	12076	-0,064175999985309318	12076	-11786,219678000009	12076	-11786,21452400001	12076	0,0051539999985834584
12078	14396,636188000004	12078	14396,625492000021	12078	-0,010695999982999638	12078	-11786,196485000008	12078	-11786,21452400001	12078	-0,018039000002318062
12080	14396,636188000004	12080	14396,625492000021	12080	-0,010695999982999638	12080	-11786,217101000002	12080	-11786,21452400001	12080	0,0025769999920157716
12082	14396,684320000029	12082	14396,625492000021	12082	-0,058828000008361414	12082	-11786,21452400001	12082	-11786,21452400001	12082	0
